"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","06","종로구",248925848.9112,4143365.5454,2412190.0542,5515458.7864,9984900.348,12462568.3758,11133788.1482,11503126.2317,10984520.3747,11804913.8242,9558849.0127,9301525.3884,7556025.5478,5115817.6361,12713798.8494,4277739.5,2538976.3182,5942319.7033,11556233.1352,12682474.1227,10348446.9872,9998755.995,9051827.7507,9824683.1517,8300519.3359,9074295.6196,8011008.8795,5948500.9298,17179219.5734
"2017","06","중구",226546225.3151,3517087.5462,1356549.3956,3263716.0922,7400595.7305,10613989.9573,12419712.5862,13461535.3586,11970698.2557,11871728.0116,9048636.5515,8513716.7184,6700008.5579,4668080.803,9321595.0532,3174955.2756,1392541.0999,3909796.5563,9359694.6243,12882963.9965,11454004.8634,10702470.001,8709069.7478,8535051.299,7705686.7663,8544324.6014,7261823.5731,4913285.0717,13872907.1831
"2017","06","용산구",218926004.92,5010113.4754,2559765.7755,4736591.9167,7504376.6518,9611791.3167,10370966.8227,10966533.9721,9661150.5602,9662036.5936,7462733.6181,7433088.4681,6141596.6533,4354870.0796,10644798.6335,5125227.7297,2553929.3215,4675838.3244,9522230.1061,10987739.0573,10171239.2754,9560662.5194,8311592.6176,8204763.4262,6706805.4031,7749666.4051,6861161.1966,5300207.3713,17074527.3798
"2017","06","성동구",249438328.49,7506068.3546,3282706.8976,5615444.2689,10222687.4368,11334212.7629,10415272.3322,11305341.1276,10179570.4958,10017632.0705,8512067.354,9186353.7718,7201188.153,5206218.7115,10975686.975,7835469.4825,3512888.104,5876072.2602,10270065.1292,11065776.375,10590204.9219,10783064.1033,8913551.5575,9148969.2546,8376886.7504,9648436.6233,8448169.1709,6411033.5138,17597290.2768
"2017","06","광진구",272189429.2265,8007842.0932,4232777.4266,7637281.569,13114813.646,12871966.938,10730896.6271,10921371.2045,9531543.0079,10036645.2296,8731729.7627,9217217.7665,7398979.4382,5489599.4727,11139427.8815,8293231.5611,4460704.8666,8030910.682,13373402.7261,12602081.4691,11221997.9877,10991345.683,9606806.3525,10595522.2457,9563084.4327,10890674.1063,9342101.558,6901141.7445,17254331.8283
"2017","06","동대문구",270804859.8284,8020062.4435,4037532.5376,7039602.846,13385549.7643,12593369.7373,9566804.6848,10363580.7203,9602187.3888,9961701.314,8635397.2531,9674463.1858,8434081.5145,6260378.1798,14827003.6965,7375363.9264,3662639.8163,7181185.6964,12759446.6446,10326623.1022,9042079.4449,9784753.8719,8487313.0948,9522392.3362,8911150.8454,10656865.2104,9984987.5351,8031394.3248,22676948.7948
"2017","06","중랑구",262075741.3532,9720902.6011,4763466.9857,6514760.0567,8277523.344,8412925.0216,8822884.6977,9928694.5229,8893853.9795,9643960.5494,9135601.2612,10223773.8581,8611596.0592,6243572.57,12883464.6758,9325567.0071,4534254.6934,6067224.754,8530851.3444,9296591.3929,9275860.4674,10005592.9878,8975125.348,10791578.9758,10834325.2899,12592049.6959,10469845.2052,8009997.077,21289896.9267
"2017","06","성북구",323666974.8534,11934137.2937,6731749.9359,10159959.2779,14352576.4573,12773846.5939,9972093.7503,11140660.6319,11021586.6828,11840038.9106,9693132.1897,10458263.4384,9060112.5446,6646511.2468,15282162.963,11216957.1654,6223223.3139,10763660.1874,16597935.6042,11705951.4037,10697261.4762,12229072.7719,11942096.9566,12500471.1587,11060896.7818,12591189.0859,11565842.1478,8943003.0243,24562581.8081
"2017","06","강북구",221787660.8151,7613187.5133,4189450.056,5011766.3827,7180358.4464,7028958.552,6759319.6738,7630654.2006,7489526.4983,7958566.0236,6843783.7556,7703687.2647,6675773.6559,5369926.1004,13302392.8601,7249076.9048,3968603.3262,5670719.5583,8448282.2348,7136929.0912,6882198.7201,7875522.1976,7902488.3676,9127486.8203,8505645.5765,10343427.9296,9061428.8436,7700139.1001,21158361.061
"2017","06","도봉구",219249928.6776,8169510.3333,4599228.3214,5684329.7842,6525156.2108,6486988.1747,6309036.8495,7403247.4556,7149799.0033,7884591.6998,7344598.2638,8090765.7814,7388305.2448,5558748.2196,12267873.7297,7596100.4975,4290789.1887,5656095.7578,7296711.7187,6702673.0421,6572874.6136,7813773.9931,7871570.986,9229810.4108,8801897.4555,10544240.2949,9349807.6528,7133829.9857,19527573.9629
