"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2018","01","종로구",247450537.6154,4332987.6406,2458814.9121,4664343.0976,10002512.2755,11847405.2732,10971438.9202,11603216.5044,10870539.5677,12090493.3194,9847094.8231,9422544.2949,7515727.742,5282979,12369104.9927,4093712.0109,2409144.4816,5225994.5133,11807760.4457,12377826.7753,10454079.0812,10091661.0134,9133068.2535,9937768.3604,8635723.9665,9093078.5903,7905473.9636,5963074.8925,17042967.0882
"2018","01","중구",222198474.9924,3339298.4495,1320148.2893,2715255.2568,7105549.0001,10328066.5068,11909935.782,13249961.8143,11741535.3571,11912294.3817,9242113.49,8619806.8901,6702884.7846,4650417.9382,8803165.9659,3171885.1525,1359014.868,3323347.8152,9473526.4211,12911260.2745,11637164.0698,10777271.0207,8731506.5076,8709985.7026,7807136.8283,8128472.4712,7026983.8172,4702271.3276,12798213.4488
"2018","01","용산구",223669901.1671,5206259.6462,2641997.4796,4319712.637,7489146.6484,9642110.0894,10743368.0958,11526824.0664,10130844.8486,10076646.8201,7663864.8083,7536489.9282,6089174.493,4302103.8045,9999578.974,5797610.2411,2810521.5435,4352056.6783,9286765.6301,11215046.966,10750248.3465,10370841.2764,8892397.1769,8838386.8547,7080566.3251,7678258.9384,7093305.3468,5251935.3339,16883835.5917
"2018","01","성동구",259260507.1755,8283504.7977,3575969.3911,5322333.9564,9695695.7194,11274942.4457,10585600.4435,11750077.0096,10517278.4617,10714439.3488,8971741.7804,9680848.1302,7540654.0807,5407770.0926,11370027.7319,8225191.8388,3683953.1761,5502867.2672,10422417.2099,11319209.748,11148946.5233,11331562.5185,9386503.3579,9789034.9886,9010937.1118,10250928.9715,9061967.2393,6672860.6268,18763240.7342
"2018","01","광진구",288066724.4073,8559032.0592,4527105.0931,7765035.2636,12834411.4206,13104612.2,11429600.6916,11421450.2626,10264200.2998,10705344.3093,9672869.2055,9824156.7976,7866774.8236,5848780.9018,11872630.142,8697542.75,4704999.9081,7874793.4074,13961102.6881,13526254.9324,12020407.5635,11945805.5373,10340467.3832,11457003.9148,10716876.3842,11673406.6829,10091921.7318,6964535.6222,18395599.2403
"2018","01","동대문구",280352550.8461,8344102.9995,4185924.4009,6472764.5024,12761025.0549,12209798.9618,9949437.38,10525488.621,10103052.0041,10673304.8717,9264635.5731,10277950.7957,8862133.1945,6560405.6291,15363384.3183,7688671.482,3813900.7981,6815179.0766,13543561.4227,11016187.0161,9581011.942,10184601.4076,9090618.3564,10181862.1016,9453642.6891,11127521.7065,10402496.4287,8153721.9853,23746162.9962
"2018","01","중랑구",276692478.8125,10329676.1599,5042869.7253,7093992.8603,8533108.537,8675847.1186,9011239.7943,10512618.2474,9462288.7552,10397351.4577,9932195.2686,10820868.6754,9256760.8107,6729396.2818,13601856.2383,9873653.0029,4755930.157,6217796.8387,8894342.4878,9519843.1617,9640251.5707,10664077.5797,9316268.9434,11257083.8857,11578190.459,13212624.151,11178602.5297,8511917.1608,22671824.6607
"2018","01","성북구",325435198.6298,12741021.8296,7157969.8519,9122868.4991,12998649.8413,12008254.9165,9691433.4226,11075046.8716,11108811.3228,12310076.8106,10005546.4462,10638868.5445,9362335.3428,6914819.0857,15873543.8956,11645569.9198,6436730.1371,9446050.8414,15389141.7686,11523447.4419,10656518.9657,12426444.4975,12161127.1508,13050756.709,11421227.6539,12818889.859,11775152.1305,9219883.9661,26455007.5234
"2018","01","강북구",232521278.6986,8062973.1231,4435579.2331,5713846.5105,7392577.3951,7220680.8572,6894106.1816,7895957.6306,7860049.4908,8493361.4237,7380879.1992,8247124.4268,7157691.6878,5595340.9733,14023135.7223,7412547.6479,4051989.8834,5687400.5473,8658511.9269,7367497.6187,7083192.6535,8136013.7399,8481091.5858,9559816.2636,9058286.7742,10636388.6848,9442093.4133,8102614.9223,22470527.404
"2018","01","도봉구",225073567.1454,8173648.6248,4561941.457,6015217.0328,6982060.7879,6296848.7261,6346886.3655,7327868.8968,7343957.4765,8194845.3602,7520410.9537,8472382.8099,7737966.6209,5869554.902,12795410.2655,7758649.8155,4387409.4523,5462791.8236,7270415.8237,6794648.2238,6635840.3613,8018483.0882,7973546.5417,9578288.9849,9171225.5342,10892151.3311,9556107.1213,7230665.8888,20704341.3029
"2018","01","노원구",399602137.743,15346623.5357,9921837.6148,14788351.2624,15339790.1736,11887475.8383,10323239.0001,12525638.2617,12920438.4418,15104197.5762,13176063.5537,13535007.1558,11966074.6535,8761321.9256,17133112.2418,15291114.4587,9768155.782,13577937.7885,15120306.469,11451751.7509,11951372.9931,14716495.0827,15525408.869,18589378.4471,15817770.1116,17348688.7292,15175659.0604,11079670.3003,31459253.442
"2018","01","은평구",339513757.6943,13521721.8347,7537822.7006,9584608.8361,9766797.5368,10006855.1997,10145657.7554,12259252.8159,12034588.2324,12670490.7498,10488393.2719,11398720.5831,9739129.8819,7574649.6022,17815670.2764,12572801.4816,6875356.5817,9325045.2298,10466578.4092,11020637.7007,11611840.1163,13700106.0071,13273559.8442,14236152.8997,12756029.3851,14634223.5169,13282899.7541,10761530.7153,30452633.9072
"2018","01","서대문구",271910823.257,8269853.5355,4229825.5377,6537584.0082,11790260.8231,11592470.1106,8976597.9044,9831879.0632,9557201.8049,10478006.2489,8230583.2587,8735432.7286,6979078.2957,5298728.7454,13146297.9468,8298818.8034,4408138.0981,7256266.5247,16208146.0314,12938641.6577,10299558.1343,10384467.2263,9945753.4415,10593813.6732,9611640.2284,10465284.5723,9299253.7632,7103229.0437,21444009.2428
