"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","05","종로구",257616261.9132,5111524.9055,2831712.9116,5962296.8663,10395268.3905,12801771.1827,11309486.6753,11557640.8684,11099321.8204,11818869.8516,9569130.2762,9478521.9784,7695613.0684,5264273.5167,13200516.6845,5070608.5841,2981582.4844,6706037.0083,12061285.8893,12803453.7097,10496893.7554,10141540.4011,9350932.3676,9991382.7278,8508308.8905,9435746.0858,8227942.0857,6055887.7846,17688711.2117
"2017","05","중구",231843940.2466,4360528.3739,1636695.5901,3597469.6332,7747200.0899,10805967.1117,12541594.2084,13441983.0084,12014233.0202,11832253.7804,9045811.8643,8614843.9021,6777517.9479,4751080.5022,9520443.6731,3878538.9507,1695017.8438,4370016.501,9573760.8934,12899357.7902,11530884.8489,10836977.2984,8840541.8245,8536919.3637,7680988.6639,8615252.1623,7424324.2085,5020337.1541,14253399.8111
"2017","05","용산구",223517179.3197,5413689.1485,2775620.5243,4902070.8853,7568055.9142,9951474.4088,10621911.2795,11098952.1297,9782785.1816,9716489.1407,7543752.1707,7491936.1962,6230374.6548,4411016.0794,10870678.1862,5581185.0168,2772108.7838,4901945.2566,9775211.6859,11151254.7709,10285657.7788,9700006.0234,8392358.4616,8217676.0636,6824172.8547,7792978.4733,7052576.6014,5315675.2876,17375566.3429
"2017","05","성동구",254522596.5308,7541213.8135,3289440.2564,5743206.063,10577791.0006,11610105.0857,10664611.6857,11452578.9344,10367864.7607,10120743.4342,8626497.3318,9301027.8973,7348847.4321,5301565.1565,11231131.3965,8058687.5384,3613369.5385,6457146.5336,10675797.6496,11222776.9072,10774619.0612,10992338.6716,9039741.4327,9218814.3156,8526792.6617,9820423.1782,8571006.7309,6425441.2397,17949016.6966
"2017","05","광진구",280343183.446,8282719.6791,4319403.8905,8061875.987,13782648.6697,13296785.9915,11227670.6209,11388750.5651,9827202.9623,10318971.1381,8912784.3639,9413793.8286,7497671.41,5548789.6115,11391880.9642,8565754.4293,4530820.88,8486222.8709,14016490.8639,13028958.7772,11610062.3194,11254535.1571,9735198.1608,10745098.307,9773160.1892,11093809.2896,9567218.9595,7078924.4084,17585979.2999
"2017","05","동대문구",280699109.5532,7850387.952,3954577.4328,7513622.0397,14052979.1743,13102923.1033,9960782.7666,10841607.9623,9979451.8957,10360898.4997,8898044.6655,10105771.4591,8811017.8447,6544359.8369,15338066.5114,7331575.2153,3640332.0248,7653016.7729,13494133.7037,10792349.3332,9375870.846,10162301.6704,8746244.1561,9837324.8754,9201185.634,10986589.6811,10433203.9731,8190654.1916,23539836.2818
"2017","05","중랑구",269534319.385,9797340.4034,4792225.5517,6565068.0047,8362199.4222,8835081.0966,9259300.9094,10390123.9259,9177565.7746,9979571.1293,9402723.6433,10493283.4151,8928956.1504,6488848.1688,13438847.9399,9538523.452,4627458.1766,6136680.1421,8750973.6158,9626113.1245,9567062.1219,10215017.9857,9162265.9489,11047853.8852,10997692.0638,12883671.5864,10930819.9389,8217001.5248,21922050.1143
"2017","05","성북구",337818401.7777,11800730.27,6652122.4,11005524.3795,15387748.128,13627543.9767,10546857.2019,11807514.7832,11606761.3792,12426640.5052,10186645.015,10981329.3468,9499513.2132,6961337.2275,15826243.5129,11113001.9279,6155664.4616,11790672.7058,17959285.4593,12278727.6658,11208635.2622,12651161.1611,12319081.1845,12954382.2676,11463841.9869,13084227.7101,11899370.9412,9209195.1868,25414642.3557
"2017","05","강북구",227534820.0379,7693856.445,4232934.9866,5074686.0107,7283909.0511,7294447.7797,7079665.8853,8075091.839,7833035.2558,8284901.3754,7063849.9288,7932662.1625,6814132.8927,5496394.8832,13592686.0917,7200365.693,3941327.6449,5781012.1115,8816021.0986,7415464.9997,7180444.0352,8159596.3117,8087981.8125,9355825.835,8671428.7348,10600499.0639,9236687.7913,7886385.1583,21449525.1606
"2017","05","도봉구",223110577.2971,7993842.6045,4488940.1672,5656856.7539,6448378.3778,6713158.0974,6569886.401,7657012.9886,7294837.7526,8105530.2942,7546777.2965,8319655.6823,7600511.6396,5699232.0296,12575947.3214,7558246.3777,4265063.107,5704955.7276,7441363.7582,6940516.7588,6741678.9315,7933338.7734,7947407.0721,9390390.9009,8950039.8068,10715983.0011,9620722.13,7160548.5703,20069754.6945
"2017","05","노원구",397276620.3731,14460183.216,9296535.2863,15473586.4851,16809406.5859,12462875.5953,10986809.5816,13055254.7304,13039899.3521,14889104.9999,12544069.6828,13502713.3633,11693034.3992,8412850.1869,16583449.4703,14374660.9376,9045345.9033,13893809.414,16254504.6711,11844401.035,12233199.5669,14702113.2397,15375840.3031,18091316.337,15389808.3158,17114306.4795,14952605.8271,10701541.9447,30093393.4071
"2017","05","은평구",334021773.3198,13474697.407,7534548.2138,9049770.8567,9241845.0491,10217726.0055,10436336.787,12480954.3603,11895148.9666,12305553.922,10111501.3861,11039461.4644,9783595.5289,7316850.3378,17690820.9789,12349413.7941,6778200.5815,9125764.0731,9934015.236,10884813.4193,11754790.7133,13802845.9352,13264971.7133,13789815.9375,12366472.0902,14637771.241,13016070.4834,10462634.7381,29275381.8605
"2017","05","서대문구",280804873.0901,8309050.4764,4291934.8952,7654055.0977,13785778.073,12697839.8355,9188959.6004,9877890.1564,9561500.0054,10172572.4001,8249503.2198,8927690.8555,7262522.6698,5440663.9776,13348336.9267,8581789.6967,4589028.6408,9904061.6286,17887095.5649,12874181.0063,10070854.5495,10415258.6105,9693964.7109,10430543.3143,9453876.9048,10561395.7485,9407537.5836,7302641.336,20864345.6788
"2017","05","마포구",361583139.9278,10470324.8023,5199836.2513,9126659.7963,16507822.1702,18299447.9684,17350214.7912,17680486.3819,15255070.98,14206329.0915,10176540.0652,10213404.4684,8172754.0566,5900347.0572,13276130.0736,10250498.175,5228698.3438,10222062.3213,20130911.601,20740823.5691,17859432.2677,16590615.3698,13946855.753,13042746.502,10386523.3576,11723532.4445,9785019.3553,7876972.0286,21963080.8836
"2017","05","양천구",296909036.2806,11217853.4737,7503984.8595,9351469.4501,8571358.3379,8578398.3561,9505336.2079,10816083.5299,11030879.4633,12653349.1703,10458758.8883,10356201.7271,8931410.9288,6824896.3515,11698506.2776,11146701.6443,7373659.457,8540762.4575,8674596.2716,9738706.5145,10199539.7114,12330577.7857,12907276.1665,14333343.075,12141928.555,12794632.8788,11302196.3722,8217024.3346,19709603.9861
"2017","05","강서구",396587481.2756,14766219.8435,6733450.5049,9337650.9468,11366601.7642,14558234.8543,16753035.5978,18619443.1044,15632182.4149,15040944.3877,12677587.8451,13975296.7603,12083752.7129,8992440.4556,16359452.6801,15202896.5656,6815873.1671,9002482.1775,12740312.028,16708526.4284,17436909.3018,17717471.9039,14777966.5778,14701181.3364,13972120.1651,16839428.6245,14794883.0649,11377260.4685,27603875.7163
"2017","05","구로구",291954853.8902,10454603.9308,4697033.7418,6758856.3138,8987471.8088,11553986.5618,12543131.1883,14536796.0366,12847413.8698,11367982.5194,9384714.4168,10137257.1151,8695832.5945,6973888.4544,13326731.7976,10475534.6827,4537267.2022,6285046.8298,9674719.1906,11919319.5727,12376340.637,12967244.1425,10990120.7205,11088431.4581,9918099.319,11912310.5616,10989138.3791,8304993.4506,18250587.4312
"2017","05","금천구",161951581.35,5184422.8464,2375003.0352,2974712.3211,4861209.5681,7840929.1286,8537676.9623,8550759.2825,7604352.6171,7046218.6077,6164141.4339,6311844.6267,4959485.3011,3821619.411,6442306.3284,4624105.8651,2294368.2945,2857562.3925,5142739.5457,7219736.7102,6472281.6776,6402519.3939,5820845.7807,6261713.4819,6164912.3923,6694101.7628,5743385.2756,4192702.6064,9385924.7594
"2017","05","영등포구",349840817.8901,9639458.4456,4340108.8194,6743645.0937,10307302.2905,16084327.3828,17453071.87,18595972.38,16304138.2622,15525218.0562,12474517.0672,12419162.562,10364457.1887,7732413.9259,16242276.9469,9784033.8804,4082357.1859,6318855.1199,12806788.7298,17911902.7307,16386710.908,15299440.5183,12704508.947,12115167.6244,11631378.6758,13051381.2064,11711367.0268,8802975.1265,23007880.109
"2017","05","동작구",305809712.9693,9350488.488,4427438.8881,8255282.4681,16138435.2371,18447583.9924,13099515.998,11758526.3175,10208085.5813,9981651.0861,8041287.0711,8817443.8293,8010817.5953,6284430.5695,14213527.5299,9520014.988,4331552.6933,7862779.9436,15416578.3102,14949077.4801,12502694.9061,11799228.0099,10012895.7373,10213846.3991,9570625.3382,11656862.1287,10583304.0828,8630201.8155,21725536.6537
"2017","05","관악구",366329893.9313,9784372.5973,4761237.3202,8592347.2722,18377372.126,25895832.023,19275126.1175,16128245.4344,13148631.1878,12029535.306,9971136.7061,10588584.9672,9124914.2108,7957835.0216,16149512.3819,9370448.6564,4509829.6773,8011638.6315,18500627.1608,21026911.4987,15672602.5612,14250770.3302,11297682.2341,11523776.1343,10968027.735,13158544.8893,12492721.7713,10195377.0126,23566253.0375
"2017","05","서초구",448598231.1593,11138704.9448,6356357.9539,9938769.6648,13699678.2478,19006685.0851,20146950.4032,22555864.3335,21132869.7516,21026117.6512,15520146.9635,14650848.2763,12890590.4329,9795931.0421,19657475.4447,11789553.76,6644649.8371,10387632.0526,17348009.4957,22222223.6638,20366463.6205,20328066.7957,17981272.1943,18068584.6109,14017640.4263,16295625.3215,15290338.8297,12016637.7911,28324542.2516
"2017","05","강남구",597681364.6904,12302808.7561,7825702.0116,14534405.3836,17969391.3121,28266694.0641,31015849.5549,33302636.4771,28276902.0316,27919761.4912,19976897.3701,17723383.4564,15855122.8061,11763557.4836,22698965.0163,12963866.4366,8109952.5108,14090252.2251,25011764.4322,35655806.2572,30968140.4097,28490358.0293,23736067.0198,23595081.4415,18098386.7106,19880244.7733,19443555.6821,14792519.9152,33413291.5082
"2017","05","송파구",549631220.033,20330632.8328,10683241.5596,13216855.5699,15868419.1954,19849051.5809,21688218.2194,24219237.5294,21690403.3402,21568424.8203,18016346.2949,18843258.1942,16671835.0475,12473330.5805,21848970.5725,19987604.222,10702577.4888,13370641.0367,17586055.2715,22448429.1734,23618107.1518,25034521.3025,21550335.7296,22643789.7167,20482734.1246,23632719.5015,21838068.3725,15033541.8035,34733869.4751
"2017","05","강동구",367074199.7297,13645938.9679,7400982.3446,10235501.2196,10669604.8725,12112817.4149,12592504.477,14734365.9293,13120064.7406,13896403.2893,12288804.1224,13912234.6272,12412870.5429,9532529.7288,16409849.8901,13197645.6266,6931873.8379,8823798.8292,10768760.7519,12714850.2349,13304590.6137,15595365.3986,13746287.886,15371554.9821,14563431.9073,17655310.7273,15864716.1214,10904126.7405,24667413.9239
