"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2018","09","종로구",224639653.0539,4309621.3844,2483423.327,5322438.8063,9500669.4053,10046990.2509,9187077.6666,9720842.4371,9083169.4603,10493839.5578,8765984.6923,8617789.4906,6818254.4123,4861132.8736,11464825.9026,4147482.769,2438495.4709,5974447.7305,11362860.8429,10513435.7025,8871039.6458,8890293.5813,8035450.6858,9026791.7609,8014671.016,8301412.1051,7250741.7849,5397472.1618,15738998.2268
"2018","09","중구",204461937.7961,3602458.8701,1404032.2069,3000650.6992,7122996.8718,9051531.4315,10449260.9782,11515600.9517,10020702.4467,10505624.0732,8155029.3208,7771164.3293,6074361.6603,4305979.3197,8169969.2359,3500899.9525,1511775.6413,3642806.8686,9182864.5863,11091706.5113,10417514.8016,9820393.7076,8012858.8406,8194733.8499,7086398.0244,7554963.0721,6599845.7322,4558947.4798,12136866.3545
"2018","09","용산구",210936870.2459,5057219.4919,2556457.0579,4426129.9575,7115780.9128,9098317.4711,10123250.1041,10756436.8473,9507714.5163,9511679.4097,7348945.8752,6907353.2869,5682302.5452,4025128.9354,9179204.7416,5356191.9658,2629607.2791,4413906.2938,9065953.5683,10683243.1971,10239846.4498,9825158.7395,8419719.6906,8339776.558,6535416.1737,7214620.4119,6552220.0324,4970991.2107,15394297.5756
"2018","09","성동구",248414290.7781,8557409.3392,3754561.1329,5340656.3434,9881213.4948,10753526.0061,9951947.8817,11163557.6752,9910193.1585,10369058.7421,8347142.0598,9078449.3451,7055139.0967,5016463.055,10397739.4688,8019744.1186,3646709.6057,5799791.1375,10776480.7602,10505082.1684,10830849.3785,10806396.3162,8974460.815,9564010.0065,8389567.9855,9449036.9636,8457113.4157,6316340.4644,17301650.8845
"2018","09","광진구",279844126.9852,8823278.0392,4692100.151,7673510.0203,13200791.7407,12874268.171,11016160.1997,11001103.4823,9734147.5347,10467910.2734,9106047.586,9380114.2958,7473343.3227,5298856.6371,11173860.0025,8737312.9559,4767214.6737,7854073.7273,14783905.2631,12950705.3868,11539861.2965,11534978.9243,10024858.297,11011383.8002,10188137.0058,11036110.6805,9463596.0585,6663479.4466,17373018.1808
"2018","09","동대문구",272244009.5213,8105421.5453,4054762.0215,6660654.7747,13644981.5819,11677105.7558,9245772.9352,10163423.96,9793181.9962,10205633.5947,8796561.203,9594187.4425,8276443.5098,6065948.3397,14097059.8425,7479690.7621,3696416.8114,7564602.025,15261700.6665,10454967.6363,9268073.725,9876343.0938,8857372.3546,9693022.3155,9072225.1038,10509111.2482,9633913.4679,7509064.1522,22986367.655
"2018","09","중랑구",263579455.6689,9664273.2433,4701561.3882,6439037.8443,8209017.2805,8330370.0175,8697632.3308,10427292.5378,9209184.7046,10002729.9984,9584293.5829,10162297.6401,8490268.6634,6424691.4428,12622867.8126,9406467.1957,4528788.6877,6082412.8553,8154606.2891,8967404.837,9333306.9703,10242708.721,9149835.1798,10832670.7906,10944236.7872,12484590.9038,10528500.1858,8025305.143,21933102.6893
"2018","09","성북구",315464292.9512,12282652.937,6934407.3996,9757855.0224,14094694.9487,11594110.4281,9146541.8033,10554267.053,10448592.6153,11980082.5851,9498676.1912,9994542.3634,8603449.1115,6384507.8611,14427565.0608,11052567.7414,6107303.5764,10466252.2372,17314480.038,11069667.0724,10083847.7374,11717251.7873,11553301.1383,12745232.4907,11028789.3884,11954588.6304,10978713.6407,8469863.5716,25220488.6459
"2018","09","강북구",221270605.0483,7621735.4522,4193065.1961,5164039.6438,7065013.005,6888031.1082,6610145.4127,7615542.7327,7618956.6075,8432928.7092,7234038.4052,7803032.9032,6624065.5774,5220844.1996,12909499.8719,6920242.0261,3784260.5527,5523706.8212,8348629.437,7072890.0078,6676416.6283,7748333.383,8082361.1388,9306883.8165,8676005.2995,9992706.6327,8781011.8194,7538119.7144,21818098.957
"2018","09","도봉구",214053454.5671,7898961.0426,4409817.8594,5564055.2038,6247216.4981,6035522.6672,6180905.3303,7145774.6888,7115525.9377,7978945.6021,7125098.6771,7994331.2274,7090152.0838,5356481.7415,12010050.486,7327971.641,4131743.269,5371940.6175,6877119.7415,6559136.3803,6589222.6986,7680640.4207,7482630.2954,9185901.8765,8710385.4838,10040008.5593,9194448.7477,6744596.8002,20004868.9874
