"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2018","07","종로구",233267357.873,4235507.9913,2460470.7964,5092999.5418,9588630.1152,10585981.7522,9956916.6534,10594192.1505,9860722.0813,11292236.7641,9304092.0299,8939913.3741,7074680.8129,5032142.7365,11757137.6844,3992045.4777,2364608.4001,5422797.6135,11085604.8329,11187482.6119,9574366.7105,9412843.58,8510533.842,9519916.3568,8340401.5765,8628417.8648,7496066.1334,5606845.6826,16349802.7635
"2018","07","중구",219895049.8288,3373999.1601,1356681.4889,3056668.9085,7340489.6791,9850165.9816,11499510.7378,12797847.9737,11238688.3189,11695394.4541,8918119.191,8446797.4699,6491337.7646,4545109.5824,8607240.998,3444263.9132,1491995.3421,3546813.7941,9487292.4725,12390769.7226,11455685.1834,10687694.0977,8716726.0332,8893482.6091,7770439.1296,8060401.5149,7106959.6978,4775457.5635,12849016.9742
"2018","07","용산구",221492097.777,5019041.3156,2540771.9589,4725585.4425,7704907.2954,9614116.0758,10724658.2261,11390024.3615,10077597.8339,10066444.6411,7701474.3334,7319521.2087,5973575.7166,4179423.6334,9654707.4284,5429490.299,2643631.4197,4545283.1142,9317324.8761,11458928.2125,10911367.8346,10415949.6401,8887905.2647,8746397.3549,6857780.8999,7506189.9579,6752283.7822,5209232.0512,16118483.5563
"2018","07","성동구",255830187.0173,8634746.5659,3740994.3688,5399961.8938,9664911.2698,11120723.2611,10458305.8261,11671256.1052,10323342.5356,10673682.0871,8678751.5862,9425586.2172,7375885.0779,5128699.1614,10856435.292,8183250.3683,3685332.1669,5610229.653,10474592.6419,11129695.5159,11378625.6177,11209841.4309,9204956.1619,9920707.88,8763985.0594,9853351.693,8797494.7279,6558538.0867,17906304.7763
"2018","07","광진구",286547824.5072,9004521.4234,4792193.3246,7770414.2757,12728384.7217,13161459.3087,11319443.18,11383130.9641,9963654.3089,10720230.6086,9406410.5364,9658335.1538,7710280.1574,5498779.1286,11574405.2207,8881435.4734,4867976.9433,7817469.946,14289480.9198,13450138.4615,11976052.3821,11930477.8955,10310410.0005,11427515.5403,10519241.9783,11417662.1248,9791249.4141,6914534.5599,18262536.5798
"2018","07","동대문구",273006592.4584,8161118.1174,4091554.3679,6517448.2295,12440546.2568,11830774.2991,9384046.1774,10432063.8714,9917403.9298,10437673.0961,8929628.6388,9919501.2408,8460790.1836,6279956.4805,14409493.4449,7509425.6308,3711876.7203,6929400.7132,13452693.3657,10582834.5478,9438190.963,10156356.7761,8936248.3273,10028863.9811,9173470.0027,10711545.8962,9840225.3179,7805804.4362,23517657.4007
"2018","07","중랑구",271122965.4182,9972789.2536,4862909.8344,6717431.7191,8387442.7422,8544056.5713,8844463.6968,10452535.55,9346595.798,10206826.2973,9772449.6143,10542587.9331,8784776.8998,6643043.9579,12888918.5636,9691052.403,4673972.4301,6263629.9343,8747230.4863,9353929.4674,9612284.1723,10513039.132,9243152.8798,11169742.6826,11316728.7382,12926547.4659,10822058.2853,8298566.2058,22524202.6154
"2018","07","성북구",319179843.3958,12542548.0178,7094801.3198,9416086.4726,12910411.9235,11719244.7525,9510634.21,10755982.8425,10664097.4347,12088751.3688,9755352.5512,10347674.0132,8907578.4025,6627433.4597,14949094.0064,11301385.2941,6247617.5015,9488698.9531,15372497.7085,11319636.8601,10460193.3778,12160367.3512,11937173.1939,13075422.0035,11376717.4225,12481851.3336,11523258.6808,8813506.6649,26331826.0121
"2018","07","강북구",229661455.4148,7860810.5397,4320907.6777,5533781.7768,7592479.4823,7162567.3826,6797989.6966,7660469.7401,7861355.4867,8599073.223,7394235.0716,7997060.2154,6943561.9066,5405457.7956,13457629.168,7208646.8883,3944086.1682,5708066.5206,8694365.2561,7320708.8577,6999852.4852,8028735.0776,8405626.2724,9663327.8829,9006878.6666,10473478.0163,9220272.2321,7905853.5502,22494178.4013
"2018","07","도봉구",221522571.6986,8132246.4142,4551324.2526,5890437.8159,6899611.7195,6144824.5584,6239610.9609,7300936.9889,7265873.8405,8120213.1968,7384734.0166,8151737.9686,7338754.8509,5578394.3001,12544096.4594,7645639.9368,4325680.259,5525184.7049,7048985.2059,6761541.0481,6724408.455,7882128.3586,7907969.8473,9441802.8402,9014016.8516,10512797.8442,9483733.2424,7049118.2995,20656767.3266
