"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","12","종로구",251942295.1473,4440656.5,2531824.9138,5610448.5435,10419047.6267,12069881.349,10774438.2814,11229514.6516,10637483.3479,11882229.7721,9871677.6301,9567409.4288,7694722.9385,5320134.1558,12680394.1242,4357525.5583,2582113.181,6142034.4384,12740732.6889,12481538.0873,10327454.4798,9985168.5185,9056741.5682,10040237.2886,8751314.909,9227675.2368,8139693.0525,6048892.6646,17331307.9734
"2017","12","중구",225990754.6697,3666872.3885,1426460.7477,3144101.1069,7580619.6508,10410062.3517,11814048.517,12943663.7587,11527753.2945,11742017.8445,9296810.9213,8732620.4818,6887312.2153,4736138.4459,9009309.3157,3332482.9882,1436554.1793,3867018.287,9953163.1559,12878039.246,11568092.1293,10617848.4496,8690265.6569,8880904.3233,7954447.8878,8411866.044,7271399.2396,4919484.4602,13291396.7008
"2017","12","용산구",228842670.9302,5199243.0548,2640122.7901,4763090.7122,7598313.4413,9971129.9548,10946024.0078,11636796.0196,10232419.2638,10137670.0107,7857530.1725,7690649.4262,6306462.128,4420128.3189,10241011.9979,5741681.9432,2812198.9056,4760104.1255,9990111.6587,11712824.3827,10838960.8083,10378001.8715,8883345.8892,8936643.8193,7160598.5054,7918054.5141,7229073.24,5321098.2019,17519379.3683
"2017","12","성동구",262333497.3452,8340447.5459,3612877.8303,5738086.4948,10363212.1467,11479054.6985,10575679.0836,11753011.2764,10492974.3006,10697574.6381,9019747.5663,9762760.5283,7589190.2887,5456101.8089,11449923.7338,8332064.0961,3744049.2436,6008636.1445,11247758.9608,11420217.7681,11008457.852,11309320.3897,9315989.8928,9823460.6664,9070117.3938,10205935.6959,9021686.7063,6653890.7679,18841267.148
"2017","12","광진구",291781609.516,8526637.4472,4514692.3852,7928676.3964,13733471.9946,13450853.4984,11521047.4492,11518191.433,10347516.7045,10793414.2766,9688971.021,9825518.7917,7889371.4697,5845173.6813,11843854.9438,8861392.8821,4783971.6267,8286336.0235,14959098.203,13639245.7355,11973544.4907,11889743.8292,10371077.4005,11500036.0945,10683058.179,11727364.0202,10097784.3782,7099327.726,18482234.2439
"2017","12","동대문구",286343963.1373,8365862.3373,4203181.6808,7039108.8555,14378511.6592,12775153.4675,10056596.7144,10537244.6349,10093382.0983,10717293.2268,9298298.1597,10200993.6087,8772517.9803,6531580.063,15389404.2298,7645647.3223,3792770.9338,7555552.6659,15724042.4409,11308420.9339,9585468.1831,10191212.5492,9070055.7368,10192448.6967,9434459.9849,11073699.0464,10316388.5339,8180829.8447,23913834.217
"2017","12","중랑구",276358372.6405,10419719.4229,5091124.2148,6932619.1017,8606628.7999,8636359.3091,9049337.9987,10612230.2942,9556656.5057,10397007.3713,9881040.6012,10750717.1313,9200561.8644,6695387.2359,13675692.1947,9788068.2521,4735450.9744,6179365.6324,8684553.8505,9481271.3082,9626198.5737,10623615.524,9400359.1892,11258969.7641,11511786.7798,13283954.7637,11128301.893,8617985.1441,22533406.6577
"2017","12","성북구",333484407.8912,12867445.4087,7266859.8663,9993113.9339,14840493.8403,12562589.2527,9777618.9782,11176320.9329,11254222.4898,12388908.5946,10049837.4683,10686682.3798,9338744.8625,6845178.0247,15920425.911,11727832.1018,6495751.7288,10465456.6746,18044985.8577,11745375.949,10695999.2817,12471558.3841,12288715.4493,13065482.0937,11382420.6204,12764118.7052,11843903.9017,9220457.3565,26303904.3242
"2017","12","강북구",232108410.9588,7988981.8412,4400876.4649,5503322.4299,7278666.9721,7180445.8455,6926588.7394,7932816.3804,7850205.7016,8587143.5315,7280698.9214,8190921.2683,7058184.9795,5625312.1506,13949931.2856,7476238.0098,4092411.932,5786065.3832,8778167.4918,7421560.6506,7070942.2163,8118341.8356,8471997.1985,9606874.2469,8959332.4938,10531372.1191,9477121.5832,8109162.1771,22454725.3534
"2017","12","도봉구",225245410.3326,8238058.194,4612099.5958,5923850.4745,6676023.2825,6298069.4361,6392997.1583,7416581.0569,7392837.6281,8201490.9049,7479713.6999,8431690.3258,7741687.5847,5847137.0603,12781069.5646,7836599.5591,4441880.8313,5471838.7256,7256710.9471,6751853.3243,6635562.1397,8048158.7407,8017775.5318,9606451.7395,9153827.9067,10914607.52,9594415.9877,7263864.7344,20818554.9652
