"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","11","노원구",385700665.1792,15077286.6438,9739753.7141,14767519.7172,15676270.1107,11600242.5149,9793745.4725,12022092.1046,12257914.3773,14337766.9073,12390489.797,12726906.463,11227417.4488,8173590.8996,16217752.8064,14777809.7312,9414290.8715,13574400.8067,15757667.385,11010059.6584,11475128.8433,14275533.3236,15067762.0614,17771317.2483,15027252.8141,16412507.552,14456036.786,10355851.4089,30316294.6728
"2017","11","은평구",321990111.3107,13371983.2725,7464846.44,9038759.0556,8535115.4941,9426094.3252,9652288.3253,11594907.237,11342906.4346,11925710.9234,9756602.4498,10767840.1935,9209407.2495,7056132.5068,16940983.098,12094095.0159,6630675.9379,9177082.8222,9418496.9835,10436858.5494,11151539.7358,13139919.1729,12805328.3658,13551621.047,12105237.4012,13940451.0413,12686389.9526,10089265.0862,28679570.7658
"2017","11","서대문구",269150141.5011,8115529.8429,4189903.9555,6619719.6226,12833537.2064,11719917.5725,8527620.3661,9194349.1517,9031426.3306,9941635.2007,7950720.5774,8200009.3769,6696982.3423,5051197.9584,12510205.7464,8238020.24,4395661.7367,8586784.777,19412951.7525,13014933.7185,9891368.8122,10066319.4603,9529655.481,10103925.582,9132968.985,9909672.8849,8878332.2732,6813620.1418,20593167.7246
"2017","11","마포구",347379054.2305,10091096.7616,5021075.0176,7809585.6374,15085217.7762,16652315.7543,16004017.8535,16808010.2333,14531088.2238,14203104.7415,10166853.7456,9960583.3303,8022798.5217,5708542.1329,12927560.6283,9976026.2034,5049862.9915,9097552.428,19927776.4643,20258635.8878,17590409.6668,16234646.3278,13752818.77,12813994.2347,10227705.3288,11296431.3732,9690302.4601,7601416.2772,20869621.5984
"2017","11","양천구",292307618.4231,11600319.6606,7867466.7305,9467500.1498,8165657.8042,7954375.8614,8739714.7655,10308761.4431,10722451.5411,12216692.3591,10360414.9957,10135646.9297,8718570.4221,6694774.3863,11695056.9862,11514724.8099,7723565.3084,8772764.2315,8161406.1013,9287437.0066,9949889.6298,12075691.166,12811920.2395,14146995.8743,11990161.4635,12582854.4071,11009040.5352,8139635.4624,19494126.1073
"2017","11","강서구",392331061.0809,15214650.4686,6876554.4798,9152488.1402,10827682.4885,13999798.4089,15895074.1916,18236296.3669,15621504.3422,14877528.7132,12411341.3147,13623918.9756,11665633.0851,8910144.0422,16576571.0282,15965211.4619,7116213.6797,9128082.1032,12264758.1402,16222660.7017,17291353.6163,17841884.656,15058291.3253,14643504.5878,13620155.5102,16504605.9894,14600522.6536,11275303.1298,26909324.3962
"2017","11","구로구",292508128.8901,10284854.7505,4606796.63,6662413.2146,8526288.4587,11186314.6833,12290996.4395,14171900.9405,12791904.3872,11942171.729,10053805.5274,10344166.534,9097255.308,6848760.1755,12816483.3063,10441205.9259,4541250.0611,6290368.8774,9435396.1843,11971825.9327,12552377.9958,12976386.6654,11268818.7197,11331060.6926,10386955.5679,12135072.6919,11317586.5031,8168526.5705,18067182.1307
"2017","11","금천구",166121610.3376,4966901.1294,2329546.0673,3079738.2562,4888252.9945,7826062.9548,8585007.2304,8921718.8073,7926315.1327,7610503.7187,6666385.35,6579996.1494,5191075.0521,3847086.9169,6393618.9468,4701500.7161,2345563.3352,2941006.2152,4959102.6013,7386552.3119,7046939.3816,6589644.2945,6041470.5138,6515972.6957,6347738.2436,7017743.076,5813001.5971,4290914.0369,9312251.6083
"2017","11","영등포구",356363992.3518,9698492.1128,4368073.8086,6456517.098,9585430.0654,15441608.4474,17401164.0458,19027627.9027,16867506.9535,16991836.3666,13802621.8078,13084977.5714,11019140.2243,7856206.0839,15816279.2027,9445754.9866,3916215.6564,5943077.2529,12138379.7862,17665716.3554,16954816.1639,15797027.3784,13469374.2633,13089917.4686,12453743.3397,13751882.7292,12206400.6505,9083545.645,23030655.9211
"2017","11","동작구",300685386.0242,9642049.6697,4541603.305,7546193.4132,15671926.6357,16868304.0074,12229831.3069,11291925.8985,10042939.6892,9857570.4925,7995857.4415,8676391.9521,8018940.6485,6004666.2253,14018231.8613,10020910.7502,4571325.4412,7404787.651,15687558.6439,14413264.4236,12150041.7974,11614396.9974,10012644.9729,10213495.1689,9735822.6272,11585185.4757,10650449.9746,8417042.8272,21802023.886
"2017","11","관악구",361836423.6928,9783028.5656,4790396.9549,8290780.4251,17453645.2759,24512452.4002,18635575.6245,15760491.5287,12788608.689,12041453.1736,9923504.8059,10361851.0733,9147866.0911,7558256.6318,15838907.5912,9680635.3082,4667782.7362,7776403.7073,18353906.7565,21033649.9398,15767010.7453,14148622.3325,11383806.9398,11641565.2915,11145425.415,13136795.891,12445198.5995,9916241.7532,23852556.2477
"2017","11","서초구",441263475.1274,11171120.7581,6359332.8713,9269790.3746,12962438.5935,17799832.4477,19430780.2416,22265639.664,21388944.8246,21358659.4054,15881715.7384,14390362.5594,12423478.8102,9489417.141,18863314.438,12269298.2963,6871890.8946,9921394.8259,16103402.5331,21371755.6881,20088918.295,20316995.8578,18396218.2991,18159135.3499,14334429.1138,16153093.6034,15175236.0849,11566839.6375,27480033.9046
"2017","11","강남구",597298161.7872,12524382.6739,7960070.2176,14180476.9807,17074360.7204,26762763.7768,30226909.9074,33487176.8296,29405952.4267,28747472.5845,20690396.5118,17894493.8138,15454757.1068,11617540.3951,22213754.31,12953674.2249,8090484.0186,13748516.5202,23681102.3273,34984623.217,31282281.0538,29210649.7027,24502219.7957,24472305.4048,18760210.7437,19937118.6814,19348119.0364,14607270.6841,33479071.5531
"2017","11","송파구",538548934.6488,20348275.7947,10624050.4443,13381666.2347,14841255.7102,18296195.4985,20392343.821,23415806.3287,21207852.9522,21202091.8885,18126148.6468,18488072.5486,15941780.2475,12495719.8402,21309054.0796,19913276.7814,10572201.7269,13121862.6826,16195110.6286,21251786.6853,23215417.309,24755455.3325,21528317.8638,22668669.4422,20841355.7449,23311824.4369,21696356.1364,15073850.088,34333131.4558
"2017","11","강동구",344963728.8302,13668502.9733,7356636.4626,10029696.108,9524034.7298,10744862.327,11250405.6988,13371809.4291,12362113.6929,13209843.2999,11432059.3345,12750116.3004,11242806.6353,8875904.5768,15510869.9933,12941688.9691,6749317.3582,8528068.0278,9630633.8217,11260738.4465,12251851.8796,14700308.2969,13268075.7313,14781477.7614,13686744.2137,16548084.1909,14934464.3516,10696258.9421,23656351.8658
