"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2018","03","종로구",255660870.4572,4243730.244,2463270.9724,6158924.6038,10438098.2178,11916400.3046,10891296.459,11528895.7908,10840754.886,12136050.4546,9982962.1801,9606792.3137,7756021.3302,5486781.1926,13060347.9059,4195508.8082,2486475.4978,6896547.3837,12796524.3573,12408818.7951,10538652.3177,10080578.6618,9226755.3188,10184005.5532,8920943.9281,9316125.9337,8199074.8037,6096387.789,17804144.0816
"2018","03","중구",227832505.8456,3221411.3231,1297487.0805,3521227.829,7540909.3766,10372262.1267,11764763.1853,13147260.6666,11564075.0541,11914611.0944,9298967.9632,8804634.6959,6891903.2566,4776774.5935,9146528.4136,3289411.5874,1436799.5816,4439775.952,9956140.4548,12862011.4884,11642487.8657,10770338.4964,8762186.1984,9019633.1,8004911.2232,8437403.8878,7456027.5111,4968518.7901,13524042.884
"2018","03","용산구",227310949.9839,5061637.2959,2606539.1749,4912202.1898,7381432.2613,9863980.4193,11046405.3391,11581900.9546,10263479.8268,10274674.8036,7825283.1884,7575951.9751,6231516.3799,4351462.717,10094614.507,5472218.0134,2697740.2367,5063027.5196,9841219.3067,11500846.1668,10879779.7654,10521702.876,9000774.9206,8910520.9119,7095146.1258,7775427.5508,7184708.7867,5344177.7684,16952578.691
"2018","03","성동구",264768987.7613,8629186.2436,3730173.1584,5977949.7985,10655186.7091,11520666.7551,10617218.8033,11817789.888,10408300.3602,10861932.8635,8998702.273,9716199.6841,7518888.1383,5403595.4515,11418187.0952,8303384.1232,3733411.8084,6746659.1333,11506377.5047,11544130.1329,11382074.7745,11378729.3006,9426708.3513,9928443.524,9047795.5895,10160816.5632,9071705.1359,6637691.626,18627082.8219
"2018","03","광진구",295173708.6817,8967626.6088,4761369.5891,8395659.2287,14273066.4228,13558127.6418,11592631.9581,11323040.1295,10281203.6301,10775377.1789,9625972.3331,9806555.4238,7893152.9054,5735534.6841,11858815.069,9170248.3804,4957253.3545,8690115.4575,15709783.0174,13762841.7429,12180523.5629,12147849.0689,10355393.167,11520560.3728,10631806.0984,11614422.781,10046949.5889,6984953.3646,18552875.4519
"2018","03","동대문구",288221533.5604,8412556.199,4223808.3657,7975242.1134,14874985.2444,12601650.2809,9793147.4282,10580544.283,10066989.531,10787735.3348,9193879.6024,10259225.6957,8739021.2429,6476303.7614,15053252.0953,7634799.6259,3784345.0155,8800219.5285,16249763.8902,11312705.2406,9597186.5384,10281863.3829,9020933.3616,10329604.4256,9417597.3771,10909627.9851,10123525.727,8010013.8656,23711005.9242
"2018","03","중랑구",273322222.1425,10268321.1535,5022768.0271,6589479.0194,8385530.2324,8660699.9772,9025916.2027,10357370.1099,9449022.3562,10249830.8035,9824199.3997,10614697.5302,8956393.3274,6599597.2143,13369608.5359,9784181.9382,4727105.613,6088369.6992,8495175.3552,9491294.725,9628755.6701,10636111.2132,9244349.2286,11212787.7154,11469425.3453,13054303.8182,11082111.689,8413066.0806,22621749.8062
"2018","03","성북구",338524171.4404,13315989.1019,7503539.5765,11515101.1136,15535065.3934,12372236.851,9766972.5351,11100806.8659,11102404.91,12528285.763,10047305.4501,10582279.7954,9134514.5675,6822644.2117,15390376.8164,11700718.094,6474814.4802,12673759.1433,18776104.4415,11807043.137,10778792.3091,12463148.3614,12295534.5943,13312312.8515,11527610.4981,12789836.2832,11690853.1491,9088084.8303,26428036.2188
"2018","03","강북구",230855409.6111,8006349.2793,4408621.0008,5207743.779,7098092.9483,7189059.2968,6940001.7939,7817327.8849,7867421.934,8498692.7393,7341637.6255,8065271.8847,6975830.4058,5448783.6576,13616228.3061,7482020.0466,4096029.3498,5938889.8334,8884394.1711,7410055.0737,7094737.6845,8179632.2766,8439337.6389,9586400.2469,9056672.0412,10523684.6223,9280292.0791,8012869.1812,22389332.4184
"2018","03","도봉구",222550244.2536,8100114.7249,4536192.3108,5614194.6128,6401148.5393,6252190.8674,6302230.2825,7329790.2005,7333328.4649,8053101.0301,7520469.6334,8249376.9493,7576310.4649,5701944.0658,12708638.569,7796629.9766,4414727.7429,5614494.2973,7367982.8023,6783548.7929,6660698.0495,7991360.6852,7920417.2599,9491566.6955,9139850.3257,10665225.9568,9468102.788,7098043.1709,20458564.8174
"2018","03","노원구",403711193.0385,15811581.2203,10261115.7465,16095871.5078,16315758.2221,11990080.1497,10319673.4874,12389754.2643,12943140.765,15069999.6041,13102971.4313,13330963.6476,11813142.7096,8571613.7505,17014603.606,15493855.7181,9934191.1949,14894657.095,15933811.504,11460377.7238,11940454.0997,14668720.1163,15745358.4759,18455153.7998,15808331.1418,17067463.1529,15055231.5145,11016836.0306,31206480.9258
"2018","03","은평구",335802858.3264,13650351.0955,7652246.1307,9365261.7894,8853495.8077,9896901.2002,9963336.3958,12255058.1442,11785561.214,12772317.821,10439877.7401,11253522.1427,9504819.3674,7427262.8861,17309418.1403,12541506.0455,6879519.122,9403300.1603,10021146.7422,10943607.0079,11444767.3573,13679441.8712,13237894.2212,14384979.3298,12576368.7227,14592781.7907,13205954.3869,10538441.9117,30223719.342
