"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","02","노원구",365071679.3647,13813252.036,8920875.3727,13244274.0567,14561493.7173,11370842.6996,9929657.857,11992503.5392,11986527.5946,13549164.0379,11727815.9153,12733965.3502,11069405.7048,7964763.7765,15436496.4026,13572851.0126,8534879.2596,11902036.7429,13780411.631,10865609.9885,11321930.8755,13627550.1087,14266532.7212,16689597.4737,14414174.9286,16145244.8968,13943822.6227,10029328.5776,27676667.5553
"2017","02","은평구",301077645.4694,11847628.0271,6560629.6054,8420088.7821,8956005.9942,9023746.0501,9104347.553,11052453.0583,10595245.775,10927579.3018,9023258.6951,10091533.0098,8871409.0446,6691503.2675,16376108.856,11217568.7206,6128414.9653,8169667.0588,9304738.5939,9634992.7893,10368798.9302,12353816.5073,11785791.6651,12279780.384,11191626.4854,13404417.6159,11747938.5237,9686090.1633,26262463.7572
"2017","02","서대문구",241089502.6115,7300314.7707,3835929.9921,6266418.8257,10997063.8331,10889926.561,7946144.4501,8613583.9872,8404049.2272,8858249.8695,7253227.4316,7879774.3934,6424577.8816,4964168.0893,12417715.4242,7497885.2019,4048652.758,6446891.6602,12546180.859,10932181.5956,8812691.2859,9240194.415,8562027.2564,9206271.3773,8456964.7616,9552549.2867,8440219.9444,6630746.1816,18664898.9288
"2017","02","마포구",329843308.5762,9579840.5884,4746963.2167,7885637.2978,14542614.2248,16471014.5975,15687206.894,15968436.3493,14175729.8871,12846422.7369,9288237.9431,9603991.9354,7697310.6453,5591907.1509,12596526.4386,9776789.9707,4969459.4079,9079104.8527,17859977.1775,18826335.7107,16463989.1687,14970287.7737,12697973.8867,11717456.8395,9652297.8682,10952188.1727,9030828.7367,7262967.8316,19901807.751
"2017","02","양천구",287493828.2879,10782413.5357,7186257.4785,9688559.6774,9042865.0435,8182710.2972,8877276.0444,10199037.029,10391576.6035,12099300.5913,10083391.1901,10094338.5125,8937302.3474,6845064.6179,11110131.8745,10727031.3368,7058283.8055,8746048.5766,8751467.1922,9213440.1035,9698019.1696,11712590.0308,12262417.1933,13754164.5192,11621219.5764,12439510.5098,10849158.4131,7818804.2107,19321446.851
"2017","02","강서구",369408627.2416,14083834.92,6388603.0012,8668000.013,11311575.6104,13339235.7211,15040427.629,16873007.9671,14141569.9916,13502465.1156,11619813.06,13043429.7822,11388708.314,8612214.0126,15185598.7918,14698762.599,6565444.4306,8422090.4501,12390488.884,15149212.6349,16028144.915,16319224.3505,13740763.5509,13507141.5679,13107487.6967,15717567.9877,13860645.2885,10873808.7694,25829357.3634
"2017","02","구로구",278667837.3813,10085024.3732,4526253.3155,6103309.0619,8550517.795,10967332.9841,11925707.27,13737288.1059,12107006.9892,10769143.4873,8997582.2925,9726734.2568,8576953.2473,6829687.0146,12562170.1366,10347765.3312,4503779.2249,6042567.1291,9304345.8485,11355915.1788,11668669.1133,12610593.9011,10338832.8371,10310804.994,9511253.0214,11390905.9327,10571187.2577,7979447.9716,17267056.6717
"2017","02","금천구",154309870.3421,4796394.8385,2221341.1547,2983233.2425,5023603.8929,7562663.2576,7953068.2322,8164360.8713,7297128.3365,6649804.4591,5914372.6653,5988831.5041,4816657.239,3666205.4085,6207000.4898,4451256.9834,2189938.855,2762032.5757,5038809.3862,6877433.7576,5987103.2911,6123459.7967,5428868.7569,5880867.1101,5752310.0455,6320051.7057,5468193.2302,4063999.5252,8720879.1265
"2017","02","영등포구",331062566.1319,9040971.6802,4081012.5276,6126672.8725,10160956.2839,15369962.4408,16590177.2203,17794833.9766,15668798.8058,14794813.2997,11952053.357,11995012.6151,9907865.2364,7590614.618,15111327.3123,8975868.5298,3755119.6687,5818649.4912,12035193.0583,17049985.5712,15435399.8962,14499105.7458,12004521.2096,11341171.8913,10921187.8386,12572015.8197,11052077.7486,8419169.5667,20998024.9098
"2017","02","동작구",284257555.8269,8750517.8618,4154423.5622,6602179.2501,14159129.4103,17657898.4145,12152550.9343,11064721.6003,9552188.7774,9115504.7656,7561147.3006,8386148.6577,7705138.7988,6071144.1902,13811520.7364,9141067.844,4183747.6582,6085368.8274,13508987.1395,13972552.1271,11652059.2282,11129617.676,9383320.926,9477038.923,9059820.0456,10956078.3292,10188370.907,8501998.0956,20273311.118
"2017","02","관악구",344368618.0386,9322009.3091,4541676.4001,7235305.6794,17253962.0291,24274849.0014,18057149.0269,15075098.1632,12238425.0318,11174298.6257,9360798.8929,10078236.9284,8886953.4346,7706226.5959,15471520.6966,9039878.9953,4380716.5838,6925520.7399,17014651.3794,19619260.7887,14793033.2631,13339582.4146,10569288.5185,10836204.7096,10308460.8726,12579562.0443,11981418.4064,9978130.8106,22326395.1362
"2017","02","서초구",429567213.2949,10140010.6315,5728088.5935,9021270.6124,13673121.3067,18539046.6074,19436806.1538,21899306.6354,20544325.7726,20220597.848,14955839.5548,14135667.9583,12431260.4039,9400778.5291,18854388.8299,11206518.6367,6286495.2049,9720040.3675,17065910.2716,21438869.1258,19319011.0856,19496716.7255,16997896.3587,17069991.757,13282591.0087,15669638.7356,14842687.9326,11425491.781,26764840.2316
"2017","02","강남구",582311322.4471,11673624.1431,7533664.6607,13874897.0518,18737242.6088,27770457.7276,30667944.4295,32709976.1329,27816364.545,27116978.4806,19308413.5922,17320302.8607,15449913.6806,11495231.6775,21820136.1517,12228828.0973,7704958.9028,13688490.6444,25134866.421,35151792.0579,29951590.7063,27586358.9291,22844241.0519,22451185.0173,17596953.2445,19366706.0685,19003463.7344,14365444.7447,31941289.1094
"2017","02","송파구",512275095.9361,18747309.4563,9827819.5461,13305375.9588,15702304.9214,18014740.9472,19494567.227,21968064.6273,19697827.3728,19787355.7492,16896254.6461,17915832.5383,16114635.4845,11949339.5234,20432047.8059,18649582.6729,9948025.6899,13356612.5059,16631035.9762,19881107.2616,21391993.9125,22865298.021,19890779.5943,20827515.3305,19112710.2954,22533727.4442,20720710.1643,14182642.6285,32429874.3932
"2017","02","강동구",330780621.8042,12634590.7059,6841053.2676,9712423.7073,10365882.4402,10791216.7657,10972711.6706,12744597.3206,11504318.8335,11958627.4097,10831072.6566,12343011.4496,11125455.2178,8651577.9157,14858327.9191,12124352.5057,6345150.568,8485854.6467,10190320.2453,11167317.7983,11715474.2267,13872549.1709,12173925.9456,13630906.4634,13308975.5416,16162019.9469,14233383.891,9915178.7244,22120341.2801
