"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","08","종로구",244132308.2495,4417440.8741,2518258.3189,5117017.8618,9851050.4608,11983592.9746,10796259.8568,11271999.3978,10689802.9834,11612593.6759,9471146.2776,9114727.1925,7371664.0695,5069120.8837,12433344.7541,4517204.127,2669676.5697,5475815.9639,11212643.2109,12233302.4619,10161493.4628,9862333.804,8915034.9057,9731492.0464,8183586.862,8868876.0652,7776891.25,5819798.8504,16986137.2672
"2017","08","중구",221567229.1617,3982757.2517,1521560.2263,2965268.7402,7208487.2095,10398947.7039,11989361.8694,13083593.4714,11553785.2049,11640556.7037,8885107.6263,8324670.2395,6441720.7914,4537153.2224,9009873.9362,3590929.2525,1547934.9865,3665217.6659,9182901.6033,12545176.7718,11297214.0823,10437794.6581,8642535.3793,8396433.8071,7555909.7472,8109540.7016,6927878.324,4763539.1683,13361377.9695
"2017","08","용산구",220338980.9542,5366224.7285,2723856.1931,4512752.4349,7902724.6387,9873006.0381,10558166.9186,10989268.6527,9635251.4057,9603151.7112,7449383.1676,7371353.7932,6097186.1373,4243899.4558,10340321.4242,5587962.5996,2744930.4562,4400900.9724,9290096.5944,11015869.3892,10303273.4827,9782683.0885,8381408.2025,8383753.2385,6794201.381,7673020.1049,6863960.8696,5180243.0359,17270128.871
"2017","08","성동구",251335027.3661,7899585.3481,3447836.5245,5324036.0389,9628795.1321,11154760.1919,10515690.7181,11392699.6329,10237020.4277,10191931.1368,8665472.5326,9444824.9732,7232233.7455,5232391.7771,11086557.7147,8186038.7537,3669329.8955,5521851.3872,10093064.1828,10897275.5027,10616371.9063,10856266.6407,8923205.7986,9435206.1292,8546006.9138,9804869.8289,8509010.0814,6557700.0561,18264991.5539
"2017","08","광진구",276523773.5848,8333922.6906,4393039.4501,7446553.1596,12670215.9534,13047550.1879,11099828.0746,11119018.7175,9782594.7712,10204339.5653,8923404.2256,9371434.7437,7415401.3028,5637444.0832,11333893.3072,8647211.0988,4638802.5606,7771059.4691,13245013.4805,12738525.4926,11509437.6245,11265396.0258,9852097.8394,10824294.5795,9792068.032,11040879.6089,9528625.4341,7024827.1974,17866892.2027
"2017","08","동대문구",268541274.3957,8076899.9996,4064525.6817,6378428.3744,11983762.0832,12278093.352,9621950.1084,10486748.3773,9693804.7013,10173777.1942,8775576.8787,9840398.7405,8546344.1957,6323059.8826,15094595.4398,7366524.1208,3652306.1535,6203199.2399,11487605.0178,10199566.8216,9137868.7184,9791217.6833,8496758.9414,9719656.9902,9026884.495,10738987.3594,10094240.1529,7982142.9397,23306347.8513
"2017","08","중랑구",271122501.8477,10115700.0289,4936131.0075,6756988.5403,8655020.2891,8785236.071,9147701.0235,10258152.2492,9269143.0276,10062673.1085,9497308.1887,10557500.5209,8846408.5564,6487647.7288,13341272.0087,9667165.2971,4675648.6267,6275588.2923,8892599.9901,9445889.6436,9523908.7955,10279452.0474,9204580.8893,11045435.4075,11203826.0486,13016089.2302,10920988.6864,8352681.7383,21901762.5043
"2017","08","성북구",315079329.8584,12047741.0695,6793802.9598,8900023.4782,12842480.7976,12200109.1699,9760659.4555,10952558.5591,10997273.0805,11828545.3275,9661511.9063,10342334.0101,8990827.7105,6631854.1127,15626051.9806,11139434.8734,6164159.8462,9084329.2216,13980758.1824,11252123.0839,10364152.4034,11976306.8723,11741088.9812,12511305.1425,11046776.8889,12565422.6788,11578329.7749,9098012.3891,25001352.7159
"2017","08","강북구",228930982.6007,7758437.9389,4268092.8564,5504744.8227,7730144.2412,7381719.9443,7015556.1536,7885326.0465,7735724.7683,8336761.8864,7189832.2699,8068446.5521,6901899.9675,5584704.8308,13645829.4446,7391741.1685,4046356.3423,5687925.9244,8525976.3446,7294984.9025,6966502.085,7965953.273,8178967.4363,9412785.5031,8849662.3015,10468509.7276,9225994.0626,8005209.2722,21903190.7014
"2017","08","도봉구",222902220.9917,8032355.5416,4523086.3055,6077715.5749,7023505.4006,6648362.8701,6556167.5361,7566911.4351,7166772.6226,8132516.2292,7484523.6625,8173188.7626,7578714.6392,5654990.106,12525542.8474,7614301.5671,4318063.4629,5597469.4893,7235920.1877,6809352.8903,6713383.1998,7854450.2064,7851522.8668,9449517.3735,8997093.8988,10707128.4835,9490173.2365,7230743.015,19888745.8146
