"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","10","종로구",239624166.3764,4838999.6473,2699282.6405,5350723.147,9731783.8759,11289941.4192,10003719.5333,10532037.3118,10062997.8411,11061247.4419,9198435.8834,8974185.059,7314388.2742,5042335.6396,12346047.7012,4836635.0188,2837059.1402,5927186.8334,11453364.2627,11449132.9229,9584700.9978,9561733.7528,8605414.1771,9550111.0302,8300223.3002,8765987.7977,7756828.4317,5832195.7119,16717465.5641
"2017","10","중구",212462484.0399,4170281.6341,1578668.0998,3057041.9169,7198628.6831,9635429.5619,10980490.4891,12072235.866,10618847.6337,10743314.4313,8363431.7824,7960006.0862,6308307.447,4406954.8177,8627516.7172,3717903.6193,1601938.6725,3741110.6063,9054977.0665,11611248.9308,10647279.3459,9983011.6141,8224021.6352,8195071.9471,7489516.4183,7868098.1979,6920546.7918,4672147.9522,13014454.8301
"2017","10","용산구",220070668.4156,5385594.6904,2741308.6207,4516365.523,7491300.6015,9691458.931,10416921.7107,10875484.21,9601558.3912,9505817.1293,7454757.9506,7293335.5384,6073399.5895,4207604.6583,10256102.8537,5749967.3117,2837503.9487,4635039.0045,9577281.077,10922941.1928,10188998.6838,9789022.1296,8456080.0734,8502223.8667,6810343.4949,7648827.6012,6960361.2562,5243924.4387,17237141.221
"2017","10","성동구",250118511.5609,7982915.5498,3475071.2992,5427536.5222,10050867.1825,11023763.2681,10132365.7264,11076983.5472,9958448.7949,10065345.7822,8495021.2506,9277699.1034,7259981.301,5216837.9661,11052154.9776,8235554.5465,3688687.7819,5876947.9307,10654908.5152,10651244.7035,10449314.1863,10641031.3461,8834692.8445,9390513.5015,8557131.638,9735226.4356,8574415.2754,6459429.3927,17874418.6192
"2017","10","광진구",279954503.3105,8292338.4309,4364822.3632,7652640.8737,13434336.4698,13090709.9934,11131459.6499,11085247.4963,9920598.6083,10267724.0481,9139738.1675,9404546.6316,7537738.3268,5642766.1181,11458345.2099,8574026.6548,4593517.0372,8110432.126,14206646.7398,12800795.849,11408009.8258,11298658.4262,9847735.4197,10978576.68,10038070.1611,11203682.1946,9585216.7837,6950537.6536,17935582.1246
"2017","10","동대문구",274020244.2397,8169065.8099,4103590.3322,6843338.0719,13798810.9785,12414399.4808,9742590.6641,10313437.2127,9739723.1247,10251510.747,8839306.0975,9773320.8285,8423219.1844,6299729.2357,14743713.1114,7445860.5493,3687507.4126,7231905.0609,14250558.7339,10522418.0335,9085488.0923,9787166.3294,8607095.0777,9682998.541,8985710.5911,10618479.6428,9803402.6212,7924809.1566,22931086.3977
"2017","10","중랑구",269956419.8112,9974545.8059,4875400.8355,6694235.4632,8474519.2496,8647044.223,9155998.8177,10432598.2692,9459047.3652,10169970.3843,9582763.2801,10533537.7552,8871205.3943,6514912.8789,13198096.1921,9583220.8769,4638000.2415,6133913.1149,8638515.7118,9379691.7987,9381897.8677,10310489.2965,9202775.3316,10998252.4436,11145997.3634,12892287.8007,10861664.9773,8319453.0226,21886382.259
"2017","10","성북구",323924256.3102,12181758.9473,6874598.125,9977525.8377,14512190.5465,12386614.8824,9768342.523,11005294.036,11064343.0053,12210680.9943,9775706.3377,10362458.8553,9063441.1876,6609723.2922,15611763.5192,11225555.3862,6212309.1058,10588612.3153,17126488.886,11378754.0967,10324952.145,11957973.3433,11871419.725,12675076.7924,11038676.4911,12525136.3943,11531088.2274,8879643.6719,25184124.6936
"2017","10","강북구",227959519.0053,7785455.9653,4289263.0492,5389341.7601,7287259.7784,7288844.0995,7043268.5,7977467.5483,7871626.2282,8445808.8743,7193949.669,8032338.5851,6883877.3044,5550557.9446,13575031.4013,7298887.6511,3995680.0149,5705743.0656,8511708.3488,7310307.126,6913156.4603,8037631.3124,8205258.8618,9337392.8539,8751007.4597,10279377.6915,9185169.1276,7919184.6939,21894921.6748
"2017","10","도봉구",221553056.5794,7939602.8222,4454858.1945,5827557.0863,6558892.9496,6495232.3365,6503679.3936,7527669.4106,7317411.5597,8123935.6327,7477089.479,8282028.6966,7549219.8643,5727460.2547,12490632.5651,7573876.487,4283905.5761,5470103.7643,7330114.4832,6774353.3597,6655436.412,7790131.6418,7788607.1266,9374781.7268,8939687.039,10660045.7285,9298970.4044,7092757.9744,20245012.9537
"2017","10","노원구",393023857.2936,14735554.6688,9495854.8464,14572946.5642,15892086.2989,12179707.3973,10547860.423,12784177.0572,12856807.1183,15000881.4968,13030140.528,13337351.9044,11712251.3986,8371734.6983,16659893.1224,14510312.0873,9183404.7508,13396909.685,15680059.6399,11425694.1107,11693918.7923,14410513.2295,15250519.4899,18033327.8121,15353435.1909,16796476.8876,14785667.8311,10559022.0575,30767344.8195
"2017","10","은평구",329563965.2874,13194978.5191,7361708.729,9117367.9803,9142903.0437,10024329.6144,10174186.9383,12241232.4892,11800615.0961,12421362.5086,10243902.0928,11094361.4869,9572623.846,7217407.6509,17235112.8737,11972547.1834,6554425.4808,9195536.6691,9814891.0358,10617025.1335,11365714.9612,13284971.1889,12992288.5169,13754108.2255,12334535.8584,14322917.1933,12897298.3885,10332013.959,29283596.0939
"2017","10","서대문구",261968655.8974,8032417.733,4139096.526,6361064.5941,12257451.6482,11511026.6822,8357922.0054,9048712.8722,8910769.9942,9700920.5036,7862868.2189,8264641.5465,6630095.1539,5026687.7495,12620445.5441,8158533.9381,4357034.9505,8173191.7809,17061870.9117,12098674.8708,9353668.7861,9697978.4701,9260103.8886,9972667.9537,8976893.8332,9860845.6982,8853367.8039,6730760.8141,20688938.7148
"2017","10","마포구",346021273.0478,10352268.9946,5148111.8216,8241060.8092,15158897.532,16755019.4162,15870353.9594,16492745.8375,14156588.3565,13903236.4277,10027225.8864,10019323.836,8058480.366,5775165.3892,13151875.6895,10222466.9075,5206795.5704,9456876.1892,19073143.1568,19461536.1731,16866716.4866,15867766.6744,13566008.0709,12728666.7645,10324694.9405,11369279.4918,9732281.3904,7711498.2334,21323184.7786
"2017","10","양천구",297583797.764,11442645.4568,7710253.5842,9688360.8008,8803752.8882,8463615.9845,9174158.5647,10690866.8765,10977615.6095,12656347.2672,10721112.2853,10494738.8608,8957129.3711,6793265.6678,12005977.2288,11331558.0556,7523135.1296,8981650.5349,8671414.4092,9488539.4733,10059412.0066,12043555.1432,12691854.0582,14307380.5435,12075229.0604,12629527.1529,11202072.2001,8265348.5194,19733278.859
"2017","10","강서구",395947789.2547,15220564.0324,6865908.3074,9150374.3874,11269531.1693,14407841.7771,16289396.727,18599233.8382,15693981.2078,14964072.7713,12529783.9449,13879428.8766,11887465.2799,9108026.8633,16892449.2939,15638936.0315,6943644.0479,9075863.2154,12599934.1096,16338888.2346,17228435.0439,17747122.0987,14953899.2258,14780885.0961,13789393.124,16676069.6977,14830030.2711,11415769.2157,27170858.0955
"2017","10","구로구",289359026.3968,10476877.8281,4691164.7299,6582232.884,8566084.1091,10988574.0767,12097339.2438,13902013.4547,12568066.0617,11678532.5337,9810676.1242,10236913.01,8978554.2914,6852079.3117,12934267.2939,10725214.9208,4659248.0604,6166386.8307,9259040.9334,11349677.3631,12010401.6894,12675725.6239,11081930.4862,11171768.2332,10200932.9427,12047478.2187,11224618.4398,8176910.8608,18246314.542
"2017","10","금천구",161320565.5775,5004283.45,2341153.9049,3135522.6074,4809482.5999,7439033.1146,8059399.9624,8371667.0061,7404876.3898,7108932.787,6430759.6558,6481011.3499,5075589.5896,3839445.1694,6489697.6721,4662845.9739,2316013.3513,2968550.0244,4793031.6652,6792477.5679,6575186.3661,6363034.7787,5864077.2145,6328327.903,6169507.9302,6932165.0073,5820723.9052,4288531.9104,9455236.0167
"2017","10","영등포구",344740020.6623,9894710.2213,4463321.5112,6656473.5279,9780459.3426,15029333.1715,16428585.9471,17766527.2916,15691272.5357,15625352.3957,12883482.8161,12511603.9605,10510263.8881,7660482.3727,15831957.8072,10124694.1796,4197066.2021,6205804.8675,11882703.046,16644875.8094,15844805.8254,14937340.3398,12750706.1543,12537986.283,11969554.9215,13208353.2387,11859444.188,8902306.606,22940549.1227
"2017","10","동작구",300073910.0613,9455306.8303,4458973.2447,7681278.2099,15298299.9178,16881185.9795,12398921.8319,11571374.4776,10143401.7459,10000179.4058,8128937.5456,8782914.3277,8109430.2558,6089609.7742,14190544.929,9822387.4687,4468206.1053,7430301.3269,14974247.1785,14139577.1812,11976105.8829,11459606.1846,9968383.8201,10287638.4348,9745451.9484,11596129.4258,10634988.0908,8475271.2043,21905254.3652
"2017","10","관악구",361047667.0439,9944257.6268,4851100.603,8304935.2359,17156221.7356,24052466.2276,18753117.1755,15975493.1518,13075171.4772,12256084.2715,10044822.4482,10581309.561,9258305.1255,7670203.1363,16080046.5864,9656388.0694,4645733.9074,7741871.0616,17658023.2801,20158312.1608,15312940.8529,13977440.4743,11374955.7547,11709553.9369,11069357.0784,13198561.0283,12475765.2677,9987561.063,24077665.5317
"2017","10","서초구",425042438.208,11194802.8858,6338040.503,9538611.261,13074059.9135,17068514.9645,18177701.6358,20683397.2075,19837391.6127,20064779.0555,15029534.7513,13778173.3614,12040787.6122,9262598.7014,18685671.9133,12146722.8555,6765588.5368,10320640.7557,15527643.6273,19884937.5286,18758813.8279,19027015.5838,17546764.6956,17698591.0608,13887734.4642,15554239.0875,14615459.0167,11251528.8449,27282688.1657
"2017","10","강남구",563647384.2708,12279896.0939,7774944.5105,14517359.0366,16963216.3075,25205995.6576,27770258.1591,30286027.7381,26504317.2123,26594612.7558,19421055.0663,16985763.5083,14842964.996,11206793.7235,21612251.3051,12700680.0547,7871016.1681,14183802.7255,22302719.2118,31524310.4341,28473054.3917,26636798.7484,22862850.526,23310382.4637,17883026.3443,18998749.6573,18436091.8852,14075750.1333,32422689.9123
"2017","10","송파구",542091250.5714,20355764.7698,10638159.2072,13745121.819,15698143.1261,18888863.4147,20703066.6733,23364134.7927,20996214.3357,21014884.5169,18122952.3956,18554375.0165,16068025.5541,12432455.0506,21532498.7639,20565351.1941,10926346.6202,13830994.6352,16990565.3501,21367564.3756,23108321.3611,24352323.6292,21163927.3096,22515681.1735,20676300.0637,23283482.1366,21475099.6966,14966649.9523,34753979.5134
"2017","10","강동구",351642359.9411,13607072.4895,7304429.6517,10176719.1841,10148623.9771,11401495.9858,11826954.3392,13862734.1923,12643227.6533,13517366.5127,11766361.1107,13246771.1766,11566057.4579,9031988.4115,15766690.8937,12892000.1512,6694255.7934,8563583.6875,10062521.6298,11560064.1353,12404901.7089,14782385.4169,13334289.4861,14953809.5217,13845312.1095,16862963.5026,15085317.6075,10739883.5779,23994575.2631
