"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2018","11","강서구",396303203.3672,15898218.8931,7233002.337,9362652.6378,10379534.9226,14261883.6627,16094831.1668,18793068.7523,16024342.3555,15571545.1969,12353889.0821,13454704.3727,11226854.1343,8770847.4993,16609948.757,16215754.1729,7275981.2262,9226757.2545,12049893.6798,16578229.9454,17636461.7277,18411357.3038,15579544.1465,14817646.3334,13570425.7719,16046107.6384,14584902.6438,11080541.0608,27194276.8124
"2018","11","구로구",289599034.6515,10784968.6484,4865498.8423,6407175.6579,8387319.9314,10632244.29,12078582.6765,13919782.4434,12801287.3516,12349300.3585,10022037.4437,10262728.5139,8843070.6268,6687422.085,12723342.4603,10337965.9535,4499832.4437,6172582.459,8997679.3842,11484643.0921,12115018.8833,12608344.3862,11418461.0974,11443756.8488,10231360.6803,11871989.3567,10619432.0558,8261310.3836,18771896.5723
"2018","11","금천구",163426565.8467,4479696.9109,2120480.1836,2794540.6629,4774304.2602,7876686.7848,8530226.0681,9023023.7637,7942934.202,7894018.952,6560905.3583,6615910.9617,5081787.3435,3576054.456,6353090.509,4285991.6875,2164154.6616,2890500.0989,5035090.7085,7257093.003,6946737.2005,6750878.7283,5991761.0866,6337427.0289,6124494.6714,6688425.5035,5805219.0716,4337836.6832,9187295.2578
"2018","11","영등포구",358296440.5234,9969174.8326,4476207.5309,6505178.7915,9674561.3479,15653043.7016,17602309.2095,19282874.0679,16928380.6849,17540606.9158,13857412.5486,13088800.944,10594584.5602,7610749.4805,15256723.9649,9998113.1113,4151799.3595,6012318.2639,12356793.825,17697224.5581,17458908.2611,16200479.1066,13745174.3131,13423257.1182,12217926.2335,13447993.814,11908342.7257,8854870.2555,22782631.0251
"2018","11","동작구",302194382.5465,9788106.777,4597453.7198,7667743.615,15220175.3065,16258938.572,12290919.9742,11503139.4506,10222100.198,10160625.988,8497278.6284,8698421.3688,7840908.3768,5984993.8348,14021246.9461,10261606.7589,4677727.5613,7269099.1943,15948924.0656,14120492.1458,11989874.902,11697069.2295,10451036.3398,10464877.8712,9694639.6247,11508244.5041,10490267.2727,8454610.4343,22413859.9125
"2018","11","관악구",359199859.7863,9610551.2495,4684493.8795,8322447.26,17298146.1828,23885975.49,18610993.2895,15593632.7548,13021399.26,12708805.7589,9936492.4233,10174954.801,8686208.4891,7335539.3576,15273874.5538,9590249.2485,4623818.958,8134718.9564,18957112.202,21073292.3531,15892431.5498,13900838.345,11674055.6396,11628926.6917,10916196.3513,12896438.9253,11632743.8205,9778024.9482,23357496.9941
"2018","11","서초구",440874984.1174,12720794.7634,7156182.6541,9877985.235,12714291.1571,17043090.3093,18835179.3913,21992885.0986,20970374.4365,21755295.6567,16001807.0991,14357942.8693,11778843.5752,9048737.2372,18075967.3154,13534133.9124,7592847.2573,10727886.9064,15802499.4754,20634750.9449,20013835.6273,20534839.1936,18564782.3257,18535212.3033,14464497.6636,15439183.891,14448513.4286,11365037.2192,26887587.2957
"2018","11","강남구",597047297.7118,14779593.8299,9748358.9481,15678034.4497,16437944.0019,25930032.103,29245963.5249,32925293.7057,29451189.8723,29008448.4295,20682558.6077,17441485.2301,14192240.8034,11005312.118,21257514.1983,14731714.3846,9415351.0234,15310050.9349,23333135.7821,34252063.6393,31315874.9181,29686224.1819,25301317.8712,24995899.8122,18246444.5971,18725791.38,17731824.6225,14109795.3491,32107839.0884
"2018","11","송파구",547288922.5335,21213614.6106,11008634.9442,14186119.1903,14954377.8763,18542588.3678,20834657.8395,24314976.6509,21875475.544,21822143.7559,18124468.4814,18437192.7954,15665134.0713,12145765.6675,21383245.2478,21363474.9385,11300806.9171,13771610.7584,16703485.8502,21599325.9367,23501150.7621,25585419.9648,21963614.6258,23070158.253,20588921.9018,22904267.0559,21148970.0804,15136006.5387,34143313.9716
"2018","11","강동구",347851054.0803,14552367.8591,7824021.2962,10259695.9284,9254983.9758,10528393.0364,11260452.3012,13679297.7673,12661134.481,13756640.7027,11703309.1064,12789071.0637,11089110.8998,8468765.5059,16001487.0101,13206900.9203,6926913.3807,8590962.8287,9531214.7303,11200190.4499,12157623.3574,14643983.4828,13549700.0501,14771843.2592,13571673.1769,16073390.2989,14552653.2193,10765857.8935,24479416.2604
