"년","월","자치구명","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"2017","04","종로구",244681732.1503,4334869.3266,2472001.4289,5564471.44,9929744.4443,12383402.7838,10889086.3221,11157084.9147,10785620.0287,11448344.1516,9227871.5127,9130145.9089,7438024.5307,5120009.7701,12539240.6266,4329023.6791,2560230.8991,6201522.3517,11386430.2312,12340651.0013,10023018.6619,9608831.8509,8781034.4374,9421670.8867,8084836.4491,8953374.2385,7776358.8213,5779520.5932,17015310.8973
"2017","04","중구",222349316.6366,3605101.6077,1404640.0489,3374177.3736,7414488.3198,10532272.552,12280874.8442,13102562.1155,11766770.8639,11545835.5591,8860316.1568,8356928.4276,6529869.902,4594259.9841,9174757.3185,3204453.1918,1402940.8273,4081794.9027,9115251.7765,12587723.6266,11203746.4114,10419535.085,8479715.236,8115614.6104,7417020.2125,8305138.0286,7125793.8915,4909761.9343,13437971.8411
"2017","04","용산구",216137148.9384,5015934.399,2580927.2516,4733568.0089,7300492.1332,9578425.6603,10248094.407,10803248.3623,9563335.0689,9490943.1577,7367093.338,7317481.2511,6081269.6364,4298576.084,10530823.2134,5125314.4457,2551766.5151,4661172.002,9347882.3917,10827277.9188,9983768.2178,9499786.6174,8125468.3521,7993031.0892,6649868.5983,7617516.0613,6794799.0576,5166119.3769,16883166.5429
"2017","04","성동구",249016141.0576,7449053.4528,3251680.3313,5720043.0767,10335187.845,11392050.1142,10287231.7936,11249545.8401,10083524.183,10012011.603,8389546.6667,9249383.0658,7189008.0628,5223549.7696,11001253.8916,7812134.3697,3518916.0095,6307187.0832,10390555.9668,10942203.0646,10487043.2879,10795919.8269,8908929.8941,9056415.9241,8288539.7398,9683642.7559,8347296.6939,6378201.3546,17266085.3799
"2017","04","광진구",274730662.7863,8189421.9378,4315010.2909,7880733.9661,13506810.6916,12978440.6978,10966262.9691,11115780.8044,9621339.3006,10121384.4036,8773406.0507,9279969.3334,7416105.5013,5451212.9146,11175149.3967,8304332.053,4436961.0792,8281284.3248,13682104.0785,12799066.1329,11383841.613,11123634.4667,9686571.6272,10558631.794,9647233.3842,10940780.0013,9311844.9533,6870800.2163,16912548.5526
"2017","04","동대문구",270972270.0109,7733853.8871,3909453.6688,7536344.7424,13952596.9282,12692676.213,9511959.6118,10396722.5473,9508716.272,9931608.8791,8607782.3082,9656678.2027,8468781.1722,6273595.1746,14592488.6231,7090767.0182,3530578.7081,7667598.2852,13165424.66,10400322.7721,9011362.2141,9903219.3341,8481635.9003,9521731.5366,8905157.5549,10620915.9125,10002678.9312,7865633.8575,22031985.0724
"2017","04","중랑구",258743693.4666,9568878.6349,4686973.1378,6315383.0036,7965070.0405,8450950.18,8790860.5633,9960164.0782,8692513.0613,9533231.7597,9062261.3089,10078364.2032,8668749.9548,6259617.3228,12730254.8529,8952010.2531,4353337.8632,6007173.8673,8420321.8044,9221490.8111,9244098.6074,9832446.8464,8873029.1768,10672926.868,10624397.902,12428624.9183,10502035.3684,7896665.4233,20951861.4573
"2017","04","성북구",315961583.2657,11352501.8639,6392501.0107,10544223.9166,14458393.9822,12600201.8003,9632616.8896,10861001.4107,10816990.9344,11478104.4626,9313926.8152,10005204.1545,8725502.6138,6493480.9295,14632068.1926,10800607.004,5965318.2011,11247683.6903,16458190.5755,11293557.4212,10404891.5035,11961607.5455,11652417.577,12123799.8967,10720341.6068,12269980.6545,11272506.6248,8645558.6623,23838403.5685
"2017","04","강북구",221925766.0041,7752659.8033,4268688.0915,5029443.3449,7049359.1165,7064749.9917,6718749.9402,7760983.3794,7562225.8253,8021527.3493,6917754.7909,7803648.6735,6692259.5608,5321194.8771,13137325.5234,7361894.4775,4031502.6285,5829723.397,8487996.7908,7108333.3824,6969413.339,7900664.6852,7903710.9676,9138360.2174,8416074.1323,10303673.4777,9058361.7121,7659959.3869,20655527.1186
"2017","04","도봉구",215416550.5904,7925021.1354,4452858.3233,5462332.1036,6193522.0153,6364867.776,6229969.1631,7355840.4526,6989825.1441,7753849.1366,7298178.5964,8100160.9412,7296891.7358,5499352.268,12034206.4522,7555952.7437,4268855.8278,5634083.884,7155678.0627,6661553.9872,6444914.5897,7693616.4903,7753340.2353,9033196.9325,8599734.1105,10404297.4425,9239733.4137,6814985.6975,19199731.8058
